cd_sector;tx_sector_descr_nl;tx_sector_descr_fr;cd_sub_munty;tx_sub_munty_nl;tx_sub_munty_fr;tx_munty_dstr;cd_munty_refnis;tx_munty_descr_nl;tx_munty_descr_fr;cd_dstr_refnis;tx_adm_dstr_descr_nl;tx_adm_dstr_descr_fr;cd_prov_refnis;tx_prov_descr_nl;tx_prov_descr_fr;cd_rgn_refnis;tx_rgn_descr_nl;tx_rgn_descr_fr;MDRC;NAME_FRE;NAME_DUT
55040D01-;CASTEAU-CENTRE SUD;CASTEAU-CENTRE SUD;55040D;CASTEAU*;CASTEAU*;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040D022;CASTEAU-CENTRE NORD;CASTEAU-CENTRE NORD;55040D;CASTEAU*;CASTEAU*;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040D091;CASTEAU-HABITATIONS DISPERSEES;CASTEAU-HABITATIONS DISPERSEES;55040D;CASTEAU*;CASTEAU*;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040D112;BOIS DE LA POUDRERIE;BOIS DE LA POUDRERIE;55040D;CASTEAU*;CASTEAU*;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040D182;LES PETITS CHAMPS;LES PETITS CHAMPS;55040D;CASTEAU*;CASTEAU*;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040D191;LES BRUYERES;LES BRUYERES;55040D;CASTEAU*;CASTEAU*;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040D29-;L'EAUGRENEE;L'EAUGRENEE;55040D;CASTEAU*;CASTEAU*;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E00-;NEUFVILLES-CENTRE;NEUFVILLES-CENTRE;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E01-;CAULIER-BAJENRIEUXUX;CAULIER-BAJENRIEUXUX;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E022;GARNISTAU-RUE DE NEUFVILLES;GARNISTAU-RUE DE NEUFVILLES;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E073;CLIPOT;CLIPOT;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E081;MOULIGNEAU;MOULIGNEAU;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E09-;HUBERMONT;HUBERMONT;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E100;NEUFVILLES - GARE - CAULIER;NEUFVILLES - GARE - CAULIER;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040E190;TINETTE - GRAND PONT;TINETTE - GRAND PONT;55040E;NEUFVILLES;NEUFVILLES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040F00-;CHAUSSEE-NOTRE-DAME-CENTRE;CHAUSSEE-NOTRE-DAME-CENTRE;55040F;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040F090;CHAUSSEE-NOTRE-DAME-HAB.DISP.;CHAUSSEE-NOTRE-DAME-HAB.DISP.;55040F;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040F10-;LOUVIGNIES-CENTRE;LOUVIGNIES-CENTRE;55040F;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040F190;LOUVIGNIES-HABITATIONS DISP.;LOUVIGNIES-HABITATIONS DISP.;55040F;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;CHAUSSEE-NOTRE-DAME-LOUVIGNIES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040G00-;HORRUES-CENTRE;HORRUES-CENTRE;55040G;HORRUES;HORRUES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040G012;LA CROISETTE;LA CROISETTE;55040G;HORRUES;HORRUES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040G08-;WILLAUPONT - VALET M0QUET - LONG PONT;WILLAUPONT - VALET M0QUET - LONG PONT;55040G;HORRUES;HORRUES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040G091;LARGEPIED - CROISEAU;LARGEPIED - CROISEAU;55040G;HORRUES;HORRUES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040G19-;BEAU REPAIRE - L'AIRE - FROIDE FONTAINE - JOLI BOIS;BEAU REPAIRE - L'AIRE - FROIDE FONTAINE - JOLI BOIS;55040G;HORRUES;HORRUES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55040G29-;LA SECREE;LA SECREE;55040G;HORRUES;HORRUES;;55040;Zinnik;Soignies;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A00-;ECAUSSINNES-D'ENGHIEN-CENTRE;ECAUSSINNES-D'ENGHIEN-CENTRE;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A01-;LA FOLLIE;LA FOLLIE;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A02-;QUARTIER CENTRAL;QUARTIER CENTRAL;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A03-;CARRIERES;CARRIERES;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A042;SAINT-ROCH;SAINT-ROCH;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A081;WAUGENEE;WAUGENEE;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A09-;TRIHEREE - DIMES;TRIHEREE - DIMES;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A10-;THIARMONT;THIARMONT;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A11-;BELLE TETE - RESTAUMONT;BELLE TETE - RESTAUMONT;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A19-;LES CROISETTES;LES CROISETTES;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A28-;L'AVEDELLE;L'AVEDELLE;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A29-;MALON - FONTAINE;MALON - FONTAINE;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050A39-;THRIBOUREAU - BAS RONGES;THRIBOUREAU - BAS RONGES;55050A;ECAUSSINNES-D'ENGHIEN;ECAUSSINNES-D'ENGHIEN;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050B001;ECAUSSINNES-LALAING;ECAUSSINNES-LALAING;55050B;ECAUSSINNES-LALAING;ECAUSSINNES-LALAING;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050B012;CITE FLEURS - RUE DES STATIONS;CITE FLEURS - RUE DES STATIONS;55050B;ECAUSSINNES-LALAING;ECAUSSINNES-LALAING;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050B072;ZONE INDUSTRIELLE;ZONE INDUSTRIELLE;55050B;ECAUSSINNES-LALAING;ECAUSSINNES-LALAING;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050B091;HUBERSART;HUBERSART;55050B;ECAUSSINNES-LALAING;ECAUSSINNES-LALAING;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050B190;WATIAMONT - BOIS D'HORNUES;WATIAMONT - BOIS D'HORNUES;55050B;ECAUSSINNES-LALAING;ECAUSSINNES-LALAING;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050C00-;MARCHE-LEZ-ECAUSSINNES-CENTRE;MARCHE-LEZ-ECAUSSINNES-CENTRE;55050C;MARCHE-LEZ-ECAUSSINNES;MARCHE-LEZ-ECAUSSINNES;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050C01-;MARCHE-LEZ-ECAUSSINNES - GARE;MARCHE-LEZ-ECAUSSINNES - GARE;55050C;MARCHE-LEZ-ECAUSSINNES;MARCHE-LEZ-ECAUSSINNES;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050C070;GHELLERIE - ZONE INDUSTRIELLE;GHELLERIE - ZONE INDUSTRIELLE;55050C;MARCHE-LEZ-ECAUSSINNES;MARCHE-LEZ-ECAUSSINNES;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050C081;DOUAIRE - LOUSSERIE;DOUAIRE - LOUSSERIE;55050C;MARCHE-LEZ-ECAUSSINNES;MARCHE-LEZ-ECAUSSINNES;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050C09-;BOULENG;BOULENG;55050C;MARCHE-LEZ-ECAUSSINNES;MARCHE-LEZ-ECAUSSINNES;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050C180;COURRIERE-LEZ-VILLE;COURRIERE-LEZ-VILLE;55050C;MARCHE-LEZ-ECAUSSINNES;MARCHE-LEZ-ECAUSSINNES;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
55050C212;LA TARTARIE;LA TARTARIE;55050C;MARCHE-LEZ-ECAUSSINNES;MARCHE-LEZ-ECAUSSINNES;;55050;Ecaussinnes;Ecaussinnes;55000;Arrondissement Zinnik;Arrondissement de Soignies;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A00-;ANDERLUES-CENTRE;ANDERLUES-CENTRE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A01-;CALVAIRE;CALVAIRE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A03-;L'ARBIETTE;L'ARBIETTE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A04-;LES TRIEUX;LES TRIEUX;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A052;LE COQ;LE COQ;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A091;WARIMEZ;WARIMEZ;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A0AJ;GOGNIES ROUTE DE BINCHE;GOGNIES ROUTE DE BINCHE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A10-;BRUYERE-POLVEE;BRUYERE-POLVEE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A111;LES BRUYERES;LES BRUYERES;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A12-;VANERIAU;VANERIAU;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A132;BLANC TRIEUX;BLANC TRIEUX;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A19-;ANSUELLE;ANSUELLE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A21-;POINT DU JOUR;POINT DU JOUR;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A300;LALUE;LALUE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A390;NANNAN;NANNAN;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A411;EXTENSION SUD - ANCIENNE GARE;EXTENSION SUD - ANCIENNE GARE;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56001A422;LE MARAIS;LE MARAIS;56001A;ANDERLUES;ANDERLUES;;56001;Anderlues;Anderlues;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A00-;BEAUMONT-CENTRE;BEAUMONT-CENTRE;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A010;INDUSTRIE - STATION - ATHENEE;INDUSTRIE - STATION - ATHENEE;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A013;VERS BARBENCON;VERS BARBENCON;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A022;LA PERCHE - CITE VERTE;LA PERCHE - CITE VERTE;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A081;BEAUMONT-HAB.DISPERSEES-SUD;BEAUMONT-HAB.DISPERSEES-SUD;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A090;BEAUMONT-HAB.DISPERSEES-NORD;BEAUMONT-HAB.DISPERSEES-NORD;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A100;LA GRAVELINE;LA GRAVELINE;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005A19-;BEAUMONT-HAB.DISPERSEES-EST;BEAUMONT-HAB.DISPERSEES-EST;56005A;BEAUMONT;BEAUMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005B00-;BARBENCON-CENTRE;BARBENCON-CENTRE;56005B;BARBENCON*;BARBENCON*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005B012;LE DOMAINE;LE DOMAINE;56005B;BARBENCON*;BARBENCON*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005B083;LA PLANCHETTE-JETTE-FEUILLE;LA PLANCHETTE-JETTE-FEUILLE;56005B;BARBENCON*;BARBENCON*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005B091;BARBENCON-HAB.DISPERSEES-SUD;BARBENCON-HAB.DISPERSEES-SUD;56005B;BARBENCON*;BARBENCON*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005B191;SEPTANE;SEPTANE;56005B;BARBENCON*;BARBENCON*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005C00-;RENLIES-CENTRE;RENLIES-CENTRE;56005C;RENLIES;RENLIES;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005C012;LES FOSSES;LES FOSSES;56005C;RENLIES;RENLIES;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005C083;LA HAIE DES CHATS - CUQUEGNIES;LA HAIE DES CHATS - CUQUEGNIES;56005C;RENLIES;RENLIES;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005C091;BONIFAYT - LES CARRIERES - RENLIES - HAB .DISPERSEES;BONIFAYT - LES CARRIERES - RENLIES - HAB .DISPERSEES;56005C;RENLIES;RENLIES;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005D00-;SOLRE-SAINT-GERY-CENTRE;SOLRE-SAINT-GERY-CENTRE;56005D;SOLRE-SAINT-GERY*;SOLRE-SAINT-GERY*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005D063;VILETTE-VIEUX MOULIN-GR. CHAMP;VILETTE-VIEUX MOULIN-GR. CHAMP;56005D;SOLRE-SAINT-GERY*;SOLRE-SAINT-GERY*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005D082;LES TRIS;LES TRIS;56005D;SOLRE-SAINT-GERY*;SOLRE-SAINT-GERY*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005D091;SOLRE-SAINT-GERY - HAB. DISP.;SOLRE-SAINT-GERY - HAB. DISP.;56005D;SOLRE-SAINT-GERY*;SOLRE-SAINT-GERY*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005D191;L'ESCAILLE;L'ESCAILLE;56005D;SOLRE-SAINT-GERY*;SOLRE-SAINT-GERY*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005D290;BON AIR;BON AIR;56005D;SOLRE-SAINT-GERY*;SOLRE-SAINT-GERY*;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
