street_id_phaco;postal_id;street_FINAL_detected;langue_FINAL_detected;nom_propre_abv;mid_num;mid_x_31370;mid_y_31370;mid_cd_sector
4007;1050;Rue H Marichal;FR;1;29;151103;168161;21009A911
4007;1050;H Marichalstraat;NL;1;29;151103;168161;21009A911
4018;1050;Avenue L Lepoutre;FR;1;57;149173;167608;21009A43-
4018;1050;L Lepoutrelaan;NL;1;57;149173;167608;21009A43-
4024;1050;Square L Jacquet;FR;1;1;148940;167637;21009A73-
4024;1050;L Jacquetsquare;NL;1;1;148940;167637;21009A73-
4025;1050;Rue M Malibran;FR;1;63;150353;168929;21009A111
4025;1050;M Malibranstraat;NL;1;63;150353;168929;21009A111
4027;1050;Square R Goldschmidt;FR;1;29;151310;167012;21009A22-
4027;1050;R Goldschmidtsquare;NL;1;29;151310;167012;21009A22-
4032;1050;Rue P Spaak;FR;1;16;149758;168629;21009A03-
4032;1050;P Spaakstraat;NL;1;16;149758;168629;21009A03-
4034;1050;Rue J d'Ardenne;FR;1;38;149566;169083;21009A041
4034;1050;J d'Ardennestraat;NL;1;38;149566;169083;21009A041
4036;1050;Avenue G Gilbert;FR;1;44;151539;166751;21009A33-
4036;1050;G Gilbertlaan;NL;1;44;151539;166751;21009A33-
4041;1050;Avenue G Bergmann;FR;1;46;151634;166513;21009A301
4041;1050;G Bergmannlaan;NL;1;46;151634;166513;21009A301
4048;1050;Rue A Delporte;FR;1;51;151009;168189;21009A151
4048;1050;A Delportestraat;NL;1;51;151009;168189;21009A151
4051;1050;Rue E Bouilliot;FR;1;24;148973;167606;21009A43-
4051;1050;E Bouilliotstraat;NL;1;24;148973;167606;21009A43-
4054;1050;Rue F Neuray;FR;1;40;149104;167745;21009A43-
4054;1050;F Neuraystraat;NL;1;40;149104;167745;21009A43-
4058;1050;Rue L Hymans;FR;1;24;149116;167378;21009A73-
4058;1050;L Hymansstraat;NL;1;24;149116;167378;21009A73-
4063;1050;Rue C Decoster;FR;1;5;149945;168615;21009A03-
4063;1050;C Decosterstraat;NL;1;5;149945;168615;21009A03-
4070;1050;Avenue R Lallemand;FR;1;11;152274;167670;21009A2MJ
4070;1050;R Lallemandlaan;NL;1;11;152274;167670;21009A2MJ
4072;1050;Rue A Labarre;FR;1;27;150452;168294;21009A63-
4072;1050;A Labarrestraat;NL;1;27;150452;168294;21009A63-
4075;1050;Rue M de Bourgogne;FR;1;7;150155;169848;21009A501
4075;1050;M van Bourgondiëstraat;NL;1;7;150155;169848;21009A501
4082;1050;Place F Cocq;FR;1;14;149845;169139;21009A00-
4082;1050;F Cocqplein;NL;1;14;149845;169139;21009A00-
4083;1050;Rue A Hottat;FR;1;29;150708;168604;21009A612
4083;1050;A Hottatstraat;NL;1;29;150708;168604;21009A612
4106;1050;Avenue A Depage;FR;1;15;151030;166743;21004C61-
4106;1050;A Depagelaan;NL;1;15;151030;166743;21004C61-
4107;1050;Place R Blyckaerts;FR;1;8;150391;169154;21009A01-
4107;1050;R Blyckaertsplein;NL;1;8;150391;169154;21009A01-
4115;1050;Rue V Semet;FR;1;18;151712;166923;21009A34-
4115;1050;V Semetstraat;NL;1;18;151712;166923;21009A34-
4116;1050;Avenue A Huysmans;FR;1;140;151361;166759;21009A33-
4116;1050;A Huysmanslaan;NL;1;140;151361;166759;21009A33-
4131;1050;Rue G Biot;FR;1;32;150821;168031;21009A63-
4131;1050;G Biotstraat;NL;1;32;150821;168031;21009A63-
4133;1050;Place C Graux;FR;1;14;149557;167543;21009A42-
4133;1050;C Grauxplein;NL;1;14;149557;167543;21009A42-
4137;1050;Avenue G Macau;FR;1;21;150480;168209;21009A63-
4137;1050;G Macaulaan;NL;1;21;150480;168209;21009A63-
4138;1050;Avenue E Duray;FR;1;30;150557;167631;21009A23-
4138;1050;E Duraylaan;NL;1;30;150557;167631;21009A23-
4140;1050;Rue J Wytsman;FR;1;55;150941;168148;21009A151
4140;1050;J Wytsmanstraat;NL;1;55;150941;168148;21009A151
4179;1050;Avenue P et Marie Curie;FR;1;32;151393;166905;21009A33-
4179;1050;P en Marie Curielaan;NL;1;32;151393;166905;21009A33-
4188;1050;Avenue M Yourcenar;FR;1;6;150881;168335;21009A652
4188;1050;M Yourcenarlaan;NL;1;6;150881;168335;21009A652
4189;1050;Rue L Delbove;FR;1;5;151525;166846;21009A33-
4189;1050;L Delbovestraat;NL;1;5;151525;166846;21009A33-
4191;1050;Rue J Stallaert;FR;1;22;149072;167272;21009A73-
4191;1050;J Stallaertstraat;NL;1;22;149072;167272;21009A73-
4194;1050;Place H Conscience;FR;1;3;150199;168934;21009A02-
4194;1050;H Conscienceplein;NL;1;3;150199;168934;21009A02-
4197;1050;Rue P Lauters;FR;1;38;149957;167482;21009A41-
4197;1050;P Lautersstraat;NL;1;38;149957;167482;21009A41-
4199;1050;Rue J Chapelié;FR;1;22;149616;167456;21009A42-
4199;1050;J Chapeliéstraat;NL;1;22;149616;167456;21009A42-
4200;1050;Rue E Picard;FR;1;26;148973;167253;21009A73-
4200;1050;E Picardstraat;NL;1;26;148973;167253;21009A73-
4210;1050;Place E Flagey;FR;1;18;150285;168519;21009A602
4210;1050;E Flageyplein;NL;1;18;150285;168519;21009A602
4213;1050;Rue L Jouret;FR;1;5;149443;167542;21009A42-
4213;1050;L Jouretstraat;NL;1;5;149443;167542;21009A42-
4214;1050;Rue F Stroobant;FR;1;25;149039;167596;21009A43-
4214;1050;F Stroobantstraat;NL;1;25;149039;167596;21009A43-
4233;1170;Avenue T Vanpé;FR;1;18;153993;166614;21017A11-
4233;1170;T Vanpélaan;NL;1;18;153993;166614;21017A11-
4239;1170;Avenue E Van Becelaere;FR;1;92;152451;165798;21017A212
4239;1170;E Van Becelaerelaan;NL;1;92;152451;165798;21017A212
4245;1170;Rue F Ruytinx;FR;1;19;153630;166000;21017A240
4245;1170;F Ruytinxstraat;NL;1;19;153630;166000;21017A240
4246;1170;Rue W Coppens;FR;1;9;153077;165101;21017A041
4246;1170;W Coppensstraat;NL;1;9;153077;165101;21017A041
4249;1170;Rue L Ernotte;FR;1;38;152087;166091;21017A432
4249;1170;L Ernottestraat;NL;1;38;152087;166091;21017A432
4256;1170;Clos J Hanse;FR;1;5;153269;166441;21017A11-
4256;1170;J Hanse hof;NL;1;5;153269;166441;21017A11-
4263;1170;Place A Gilson;FR;1;2;153374;165251;21017A000
4263;1170;A Gilsonplein;NL;1;2;153374;165251;21017A000
4283;1170;Avenue A Solvay;FR;1;9;153211;164963;21017A031
4283;1170;A Solvaylaan;NL;1;9;153211;164963;21017A031
4285;1170;Avenue L Vander Swaelmen;FR;1;7;153334;165929;21017A12-
4285;1170;L Vander Swaelmenlaan;NL;1;7;153334;165929;21017A12-
4315;1170;Avenue G Benoidt;FR;1;20;153203;165616;21017A220
4315;1170;G Benoidtlaan;NL;1;20;153203;165616;21017A220
4322;1170;Rue E Olivier;FR;1;32;151953;166798;21017A41-
4322;1170;E Olivierstraat;NL;1;32;151953;166798;21017A41-
4332;1170;Rue P Dewolfs;FR;1;7;153410;165036;21017A000
4332;1170;P Dewolfsstraat;NL;1;7;153410;165036;21017A000
4333;1170;Rue L Vandervelde;FR;1;47;152041;166798;21017A41-
4333;1170;L Vanderveldestraat;NL;1;47;152041;166798;21017A41-
4352;1170;Place R Wouters;FR;1;6;153784;164563;21017A01-
4352;1170;R Woutersplein;NL;1;6;153784;164563;21017A01-
4353;1170;Avenue JF Leemans;FR;1;2;154478;165777;21017A09-
4353;1170;JF Leemanslaan;NL;1;2;154478;165777;21017A09-
4395;1170;Avenue L Wiener;FR;1;85;152713;166267;21017A541
4395;1170;L Wienerlaan;NL;1;85;152713;166267;21017A541
4411;1170;Square R Volckerick;FR;1;16;152575;165617;21017A212
4411;1170;R Volckericksquare;NL;1;16;152575;165617;21017A212
4417;1170;Place L Wiener;FR;1;8;153488;165260;21017A000
4417;1170;L Wienerplein;NL;1;8;153488;165260;21017A000
4428;1170;Avenue C Michiels;FR;1;174;152468;167040;21017A523
4428;1170;C Michielslaan;NL;1;174;152468;167040;21017A523
4432;1170;Place E Keym;FR;1;47;152398;166532;21017A523
4432;1170;E Keymplein;NL;1;47;152398;166532;21017A523
4435;1170;Place J Wauters;FR;1;8;153596;166426;21017A11-
4435;1170;J Wautersplein;NL;1;8;153596;166426;21017A11-
4439;1070;Rue J Van Boterdael;FR;1;22;145149;169983;21001A95-
4439;1070;J Van Boterdaelstraat;NL;1;22;145149;169983;21001A95-
4442;1070;Avenue A De Coster;FR;1;7;144608;169364;21001A52-
4442;1070;A De Costerlaan;NL;1;7;144608;169364;21001A52-
4446;1070;Rue F Hals;FR;1;72;144660;168227;21001A451
4446;1070;F Halsstraat;NL;1;72;144660;168227;21001A451
4448;1070;Rue J Ruhl;FR;1;1;147025;170440;21001B17-
4448;1070;J Ruhlstraat;NL;1;1;147025;170440;21001B17-
4449;1070;Square F Hals;FR;1;3;144471;168529;21001A401
4449;1070;F Halssquare;NL;1;3;144471;168529;21001A401
4453;1070;Rue M Tillmans;FR;1;19;144612;169585;21001A80-
4453;1070;M Tillmansstraat;NL;1;19;144612;169585;21001A80-
4455;1070;Boulevard M Carême;FR;1;22;144313;168314;21001A552
4455;1070;M Carêmelaan;NL;1;22;144313;168314;21001A552
4458;1070;Avenue N Gille;FR;1;45;146290;170406;21001A931
4458;1070;N Gillelaan;NL;1;45;146290;170406;21001A931
4460;1070;Square H Rey;FR;1;11;145536;170402;21001A74-
4460;1070;H Reysquare;NL;1;11;145536;170402;21001A74-
4463;1070;Avenue J Wybran;FR;1;40;142381;167042;21001C522
4463;1070;J Wybranlaan;NL;1;40;142381;167042;21001C522
4464;1070;Avenue E Gryson;FR;1;6;144782;167279;21001A350
4464;1070;E Grysonlaan;NL;1;6;144782;167279;21001A350
4471;1070;Rue A Demunter;FR;1;25;145123;169597;21001A051
4471;1070;A Demunterstraat;NL;1;25;145123;169597;21001A051
4473;1070;Rue C Debussy;FR;1;30;144823;168610;21001A401
4473;1070;C Debussystraat;NL;1;30;144823;168610;21001A401
4474;1070;Rue Prosper H Devos;FR;1;10;144106;170441;21001A82-
4474;1070;Prosper H Devosstraat;NL;1;10;144106;170441;21001A82-
4477;1070;Boulevard M Herbette;FR;1;63;145848;170479;21001A90-
4477;1070;M Herbettelaan;NL;1;63;145848;170479;21001A90-
4482;1070;Avenue J Josée;FR;1;3;144239;170059;21001A82-
4482;1070;J Joséelaan;NL;1;3;144239;170059;21001A82-
4485;1070;Square E Frison;FR;1;15;145805;168875;21001A31-
4485;1070;E Frisonsquare;NL;1;15;145805;168875;21001A31-
4488;1070;Rue R Buyck;FR;1;20;145175;168256;21001A30-
4488;1070;R Buyckstraat;NL;1;20;145175;168256;21001A30-
4491;1070;A Nysstraat;NL;1;48;144248;168672;21001A41-
4500;1070;Avenue G Stassart;FR;1;108;144646;168420;21001A441
4500;1070;G Stassartlaan;NL;1;108;144646;168420;21001A441
4501;1070;Square J Hayet;FR;1;42;144238;168065;21001A552
4501;1070;J Hayetsquare;NL;1;42;144238;168065;21001A552
4508;1070;Rue L Mascré;FR;1;19;146206;169984;21001A011
4508;1070;L Mascréstraat;NL;1;19;146206;169984;21001A011
4509;1070;Avenue E Baie;FR;1;14;144586;168203;21001A451
4509;1070;E Baielaan;NL;1;14;144586;168203;21001A451
4514;1070;Rue P Vandevoorde;FR;1;23;145434;169813;21001A941
4514;1070;P Vandevoordestraat;NL;1;23;145434;169813;21001A941
4518;1070;Rue J Lagey;FR;1;17;143746;169605;21001C71-
4518;1070;J Lageystraat;NL;1;17;143746;169605;21001C71-
4523;1070;Place H De Smet;FR;1;1;146240;170860;21001A712
4523;1070;H De Smetplein;NL;1;1;146240;170860;21001A712
4527;1070;Rue P Marchant;FR;1;18;146109;169145;21001A112
4527;1070;P Marchantstraat;NL;1;18;146109;169145;21001A112
4529;1070;Rue R Bosch;FR;1;11;146681;169742;21001B321
4529;1070;R Boschstraat;NL;1;11;146681;169742;21001B321
4533;1070;Rue H Vieuxtemps;FR;1;25;145321;168927;21001A041
4533;1070;H Vieuxtempsstraat;NL;1;25;145321;168927;21001A041
4536;1070;Rue A Pierrard;FR;1;17;144642;167892;21001A552
4536;1070;A Pierrardstraat;NL;1;17;144642;167892;21001A552
4538;1070;Rue E Blerot;FR;1;17;147541;169649;21001B23-
4538;1070;E Blerotstraat;NL;1;17;147541;169649;21001B23-
4539;1070;Rue H Deleers;FR;1;45;145201;168334;21001A30-
4539;1070;H Deleersstraat;NL;1;45;145201;168334;21001A30-
4541;1070;Square R Pequeur;FR;1;3;147762;170080;21001B22-
4541;1070;R Pequeursquare;NL;1;3;147762;170080;21001B22-
4547;1070;Rue E Delcourt;FR;1;36;145637;169763;21001A120
4547;1070;E Delcourtstraat;NL;1;36;145637;169763;21001A120
4549;1070;Square V Voets;FR;1;4;144115;168622;21001A41-
4549;1070;V Voetssquare;NL;1;4;144115;168622;21001A41-
4557;1070;Rue R Henry;FR;1;33;144858;169376;21001A152
4557;1070;R Henrystraat;NL;1;33;144858;169376;21001A152
4559;1070;Place E S'Jonghers;FR;1;11;144701;167629;21001A34-
4559;1070;E S'Jonghersplein;NL;1;11;144701;167629;21001A34-
4566;1070;Avenue P Janson;FR;1;61;145434;169283;21001A10-
4566;1070;P Jansonlaan;NL;1;61;145434;169283;21001A10-
4585;1070;Avenue M de Ghelderode;FR;1;6;144118;167110;21001C512
4585;1070;M de Ghelderodelaan;NL;1;6;144118;167110;21001C512
4587;1070;Rue R Ebrant;FR;1;10;144626;167285;21001A350
4587;1070;R Ebrantstraat;NL;1;10;144626;167285;21001A350
4588;1070;Boulevard L Mettewie;FR;1;499;145044;170770;21001A85-
4588;1070;L Mettewielaan;NL;1;499;145044;170770;21001A85-
4590;1070;Rue C De Cléty;FR;1;23;144993;168201;21001A30-
4590;1070;C De Clétystraat;NL;1;23;144993;168201;21001A30-
4593;1070;Avenue P Beyst;FR;1;11;144299;169270;21001A52-
4593;1070;P Beystlaan;NL;1;11;144299;169270;21001A52-
4595;1070;Rue J Pavez;FR;1;11;145831;169790;21001A120
4595;1070;J Pavezstraat;NL;1;11;145831;169790;21001A120
4596;1070;Boulevard J Bracops;FR;1;201;143885;168649;21001C611
4596;1070;J Bracopslaan;NL;1;201;143885;168649;21001C611
4607;1070;Rue G Coudyser;FR;1;9;143703;169645;21001C71-
4607;1070;G Coudyserstraat;NL;1;9;143703;169645;21001C71-
4608;1070;Avenue F Malherbe;FR;1;50;146283;169935;21001A011
4608;1070;F Malherbelaan;NL;1;50;146283;169935;21001A011
4610;1070;Rue M Albert Raskin;FR;1;27;145302;170066;21001A941
4610;1070;M Albert Raskinstraat;NL;1;27;145302;170066;21001A941
4611;1070;Avenue G Melckmans;FR;1;39;144930;167844;21001A34-
4611;1070;G Melckmanslaan;NL;1;39;144930;167844;21001A34-
4614;1070;Rue L van Beethoven;FR;1;56;144955;168762;21001A43-
4614;1070;L van Beethovenstraat;NL;1;56;144955;168762;21001A43-
4616;1070;Rue F Craps;FR;1;27;143802;169540;21001C71-
4616;1070;F Crapsstraat;NL;1;27;143802;169540;21001C71-
4618;1070;Rue J Morjau;FR;1;34;145379;169614;21001A051
4618;1070;J Morjaustraat;NL;1;34;145379;169614;21001A051
4619;1070;Square E Vandervelde;FR;1;1;146451;169567;21001B3MJ
4619;1070;E Vanderveldesquare;NL;1;1;146451;169567;21001B3MJ
4624;1070;Avenue E Ysaye;FR;1;64;145042;168857;21001A041
4624;1070;E Ysayelaan;NL;1;64;145042;168857;21001A041
4633;1070;Boulevard F Paulsen;FR;1;33;145407;170387;21001A74-
4633;1070;F Paulsenlaan;NL;1;33;145407;170387;21001A74-
4635;1070;Rue P Van Reymenant;FR;1;5;143228;169501;21001C79-
4635;1070;P Van Reymenantstraat;NL;1;5;143228;169501;21001C79-
4637;1070;Square C Paulsen;FR;1;5;144195;169592;21001A80-
4637;1070;C Paulsensquare;NL;1;5;144195;169592;21001A80-
4639;1070;Avenue R Rolland;FR;1;54;144461;168795;21001A41-
4639;1070;R Rollandlaan;NL;1;54;144461;168795;21001A41-
4640;1070;Avenue M Renard;FR;1;29;144148;168529;21001A41-
4640;1070;M Renardlaan;NL;1;29;144148;168529;21001A41-
4642;1070;Rue G Moreau;FR;1;80;147064;169560;21001B25-
4642;1070;G Moreaustraat;NL;1;80;147064;169560;21001B25-
4646;1070;Rue A Jonas;FR;1;10;145912;170792;21001A712
4646;1070;A Jonasstraat;NL;1;10;145912;170792;21001A712
4654;1070;Avenue C De Tollenaere;FR;1;26;144274;168729;21001A41-
4654;1070;C De Tollenaerelaan;NL;1;26;144274;168729;21001A41-
4661;1070;Rue P Schlosser;FR;1;9;144638;168109;21001A451
4661;1070;P Schlosserstraat;NL;1;9;144638;168109;21001A451
4667;1070;T Uilenspiegeldreef;NL;1;5;143570;168977;21001C611
4668;1070;Rue C Buysse;FR;1;17;145572;169960;21001A92-
4668;1070;C Buyssestraat;NL;1;17;145572;169960;21001A92-
4669;1070;Rue E Hellebaut;FR;1;23;144984;169992;21001A95-
4669;1070;E Hellebautstraat;NL;1;23;144984;169992;21001A95-
4673;1070;Quai F Demets;FR;1;37;146678;170236;21001A07-
4673;1070;F Demetskaai;NL;1;37;146678;170236;21001A07-
4675;1070;Avenue J Sibélius;FR;1;30;143969;169207;21001A51-
4675;1070;J Sibéliuslaan;NL;1;30;143969;169207;21001A51-
4682;1070;Avenue F van Kalken;FR;1;8;145574;168376;21001A32-
4682;1070;F van Kalkenlaan;NL;1;8;145574;168376;21001A32-
4684;1070;Rue P Biddaer;FR;1;25;145745;169004;21001A031
4684;1070;P Biddaerstraat;NL;1;25;145745;169004;21001A031
4688;1070;M Groeninckx-De Maylaan;NL;1;52;144930;170031;21001A95-
4690;1070;Boulevard S Dupuis;FR;1;146;145074;169620;21001A152
4690;1070;S Dupuislaan;NL;1;146;145074;169620;21001A152
4693;1070;Avenue J Vanhellemont;FR;1;7;144181;168831;21001A51-
4693;1070;J Vanhellemontlaan;NL;1;7;144181;168831;21001A51-
4700;1070;Rue J Van Lierde;FR;1;60;145305;170564;21001A74-
4700;1070;J Van Lierdestraat;NL;1;60;145305;170564;21001A74-
4701;1070;Rue M Van Lier;FR;1;14;145289;169806;21001A95-
4701;1070;M Van Lierstraat;NL;1;14;145289;169806;21001A95-
4710;1070;Rue F Gérard;FR;1;5;145909;168988;21001A31-
4710;1070;F Gérardstraat;NL;1;5;145909;168988;21001A31-
4712;1070;Rue V Rauter;FR;1;174;145747;169195;21001A132
4712;1070;V Rauterstraat;NL;1;174;145747;169195;21001A132
4714;1070;Avenue R Vander Bruggen;FR;1;62;146143;169713;21001A011
4714;1070;R Vander Bruggenlaan;NL;1;62;146143;169713;21001A011
4718;1070;Avenue V et Jules Bertaux;FR;1;42;145239;169304;21001A051
4718;1070;V en Jules Bertauxlaan;NL;1;42;145239;169304;21001A051
4724;1070;Rue C Parenté;FR;1;13;147320;169253;21001B241
4724;1070;C Parentéstraat;NL;1;13;147320;169253;21001B241
4730;1070;Rue F Janssens;FR;1;5;145954;169435;21001A112
4730;1070;F Janssensstraat;NL;1;5;145954;169435;21001A112
4732;1070;Rue S Denayer;FR;1;45;146305;170777;21001A712
4732;1070;S Denayerstraat;NL;1;45;146305;170777;21001A712
4740;1070;Avenue T Verbeeck;FR;1;31;144962;169378;21001A152
4740;1070;T Verbeecklaan;NL;1;31;144962;169378;21001A152
4741;1070;Rue F De Cuyper;FR;1;42;145399;168535;21001A30-
4741;1070;F De Cuyperstraat;NL;1;42;145399;168535;21001A30-
4742;1070;Clos M Koré;FR;1;70;144508;167581;21001A552
4742;1070;M Koréhoek;NL;1;70;144508;167581;21001A552
4749;1070;Boulevard T Lambert;FR;1;46;144712;168518;21001A441
4749;1070;T Lambertlaan;NL;1;46;144712;168518;21001A441
4750;1070;Rue J Manne;FR;1;24;145508;170289;21001A92-
4750;1070;J Mannestraat;NL;1;24;145508;170289;21001A92-
4755;1070;Square A Ier;FR;1;17;146767;169831;21001B31-
4755;1070;A I -square;NL;1;17;146767;169831;21001B31-
4763;1070;Rue P Longin;FR;1;12;144502;168745;21001A41-
4763;1070;P Longinstraat;NL;1;12;144502;168745;21001A41-
4764;1070;Rue K Vande Woestijne;FR;1;54;144665;169507;21001A80-
4764;1070;K Vande Woestijnestraat;NL;1;54;144665;169507;21001A80-
4770;1070;Rue J Ensor;FR;1;30;146222;169951;21001A011
4770;1070;J Ensorstraat;NL;1;30;146222;169951;21001A011
4771;1070;Rue L Crickx;FR;1;14;147811;170031;21001B22-
4771;1070;L Crickxstraat;NL;1;14;147811;170031;21001B22-
4774;1070;Avenue C Vaneukem;FR;1;23;144431;169105;21001A42-
4774;1070;C Vaneukemlaan;NL;1;23;144431;169105;21001A42-
4777;1070;Rue P Stoppelaere;FR;1;11;144293;169538;21001A80-
4777;1070;P Stoppelaerestraat;NL;1;11;144293;169538;21001A80-
4784;1070;Rue L Delacroix;FR;1;25;146869;170565;21001A07-
4784;1070;L Delacroixstraat;NL;1;25;146869;170565;21001A07-
4785;1070;Place A Lemmens;FR;1;11;147610;170576;21001B10-
4785;1070;A Lemmensplein;NL;1;11;147610;170576;21001B10-
4789;1070;Rue E Carpentier;FR;1;37;146658;169596;21001B321
4789;1070;E Carpentierstraat;NL;1;37;146658;169596;21001B321
4792;1070;Avenue V Olivier;FR;1;12;145864;168720;21001A32-
4792;1070;V Olivierlaan;NL;1;12;145864;168720;21001A32-
4796;1070;Rue D Van Damme;FR;1;8;144380;168078;21001A552
4796;1070;D Van Dammestraat;NL;1;8;144380;168078;21001A552
4798;1070;Place M Luther King;FR;1;7;144117;168522;21001A41-
4798;1070;M Luther Kingplein;NL;1;7;144117;168522;21001A41-
4809;1070;Rue F Ysewyn;FR;1;71;145885;168938;21001A31-
4809;1070;F Ysewynstraat;NL;1;71;145885;168938;21001A31-
4811;1070;Rue L Nicodème;FR;1;11;143746;169479;21001C71-
4811;1070;L Nicodèmestraat;NL;1;11;143746;169479;21001C71-
4814;1070;Rue E Van Muylders;FR;1;9;143771;169541;21001C71-
4814;1070;E Van Muyldersstraat;NL;1;9;143771;169541;21001C71-
4821;1070;Rue A Dehem;FR;1;15;145199;167743;21001A350
4821;1070;A Dehemstraat;NL;1;15;145199;167743;21001A350
4822;1070;Boulevard H Simonet;FR;1;40;142572;167338;21001C5MA
4822;1070;H Simonetlaan;NL;1;40;142572;167338;21001C5MA
4827;1070;Rue J Kelchtermans;FR;1;27;145391;170537;21001A74-
4827;1070;J Kelchtermansstraat;NL;1;27;145391;170537;21001A74-
4828;1070;Allée C Clairbert;FR;1;40;144373;168234;21001A552
4828;1070;C Clairbertdreef;NL;1;40;144373;168234;21001A552
4829;1070;Rue D Verdonck;FR;1;64;146266;170664;21001A911
4829;1070;D Verdonckstraat;NL;1;64;146266;170664;21001A911
4833;1070;Avenue C Plisnier;FR;1;18;145524;169893;21001A941
4833;1070;C Plisnierlaan;NL;1;18;145524;169893;21001A941
4835;1070;Rue J Noté;FR;1;34;144780;168438;21001A441
4835;1070;J Notéstraat;NL;1;34;144780;168438;21001A441
4843;1070;Rue H Maes;FR;1;17;144696;169580;21001A80-
4843;1070;H Maesstraat;NL;1;17;144696;169580;21001A80-
4847;1070;Avenue L Debatty;FR;1;15;146122;170484;21001A911
4847;1070;L Debattylaan;NL;1;15;146122;170484;21001A911
4849;1070;Boulevard J Leemans;FR;1;1;143838;167407;21001C512
4849;1070;J Leemanslaan;NL;1;1;143838;167407;21001C512
4850;1070;Rue G Lekeu;FR;1;26;144963;168749;21001A43-
4850;1070;G Lekeustraat;NL;1;26;144963;168749;21001A43-
4853;1070;Square J Algoet;FR;1;5;145133;169771;21001A95-
4853;1070;J Algoetsquare;NL;1;5;145133;169771;21001A95-
4859;1070;Rue L De Swaef;FR;1;32;145976;170658;21001A911
4859;1070;L De Swaefstraat;NL;1;32;145976;170658;21001A911
4873;1070;Rue E Versé;FR;1;15;144939;169402;21001A152
4873;1070;E Verséstraat;NL;1;15;144939;169402;21001A152
4874;1070;Rue J Dujardin;FR;1;16;146931;169587;21001B25-
4874;1070;J Dujardinstraat;NL;1;16;146931;169587;21001B25-
4876;1070;Square M Curie;FR;1;30;144177;167887;21001A552
4876;1070;M Curiesquare;NL;1;30;144177;167887;21001A552
4877;1070;Rue H Caron;FR;1;26;145266;170119;21001A941
4877;1070;H Caronstraat;NL;1;26;145266;170119;21001A941
4882;1070;Boulevard J Graindor;FR;1;23;146231;170398;21001A931
4882;1070;J Graindorlaan;NL;1;23;146231;170398;21001A931
4890;1070;Rue J Cook;FR;1;7;144492;168188;21001A451
4890;1070;J Cookstraat;NL;1;7;144492;168188;21001A451
4891;1070;Avenue M Henri Van Laer;FR;1;66;144642;167299;21001A350
4891;1070;M Henri Van Laerlaan;NL;1;66;144642;167299;21001A350
4893;1070;Rue J Broeren;FR;1;39;145773;169880;21001A120
4893;1070;J Broerenstraat;NL;1;39;145773;169880;21001A120
4907;1070;Avenue R Berrewaerts;FR;1;18;145069;170286;21001A732
4907;1070;R Berrewaertslaan;NL;1;18;145069;170286;21001A732
4911;1070;Rue J Boon;FR;1;13;145024;167748;21001A34-
4911;1070;J Boonstraat;NL;1;13;145024;167748;21001A34-
4912;1070;Allée P Ooghe;FR;1;9;145420;168113;21001A331
4912;1070;P Ooghedreef;NL;1;9;145420;168113;21001A331
4915;1070;Rue G Vanden Berghe;FR;1;16;145463;169614;21001A10-
4915;1070;G Vanden Berghestraat;NL;1;16;145463;169614;21001A10-
4921;1070;Rue E Rostand;FR;1;44;145854;170601;21001A90-
4921;1070;E Rostandstraat;NL;1;44;145854;170601;21001A90-
4922;1070;Rue M Xhoneux;FR;1;16;146195;169234;21001A112
4922;1070;M Xhoneuxstraat;NL;1;16;146195;169234;21001A112
4931;1200;Rue A Crabbe;FR;1;12;154999;169789;21018A14-
4931;1200;A Crabbestraat;NL;1;12;154999;169789;21018A14-
4937;1200;Clos A Rappe;FR;1;16;155856;170069;21018A12-
4937;1200;A Rappegaarde;NL;1;16;155856;170069;21018A12-
4938;1200;Avenue P Hymans;FR;1;64;154245;170654;21018A42-
4938;1200;P Hymanslaan;NL;1;64;154245;170654;21018A42-
4939;1200;Rue JB Timmermans;FR;1;24;153264;170533;21018A20-
4939;1200;JB Timmermansstraat;NL;1;24;153264;170533;21018A20-
4942;1200;Avenue H Dietrich;FR;1;10;152642;169876;21018A72-
4942;1200;H Dietrichlaan;NL;1;10;152642;169876;21018A72-
4945;1200;Clos V Gilsoul;FR;1;7;153353;170059;21018A22-
4945;1200;V Gilsoulgaarde;NL;1;7;153353;170059;21018A22-
4961;1200;Allée L Van den Plas;FR;1;1;154229;171657;21018A3MJ
4961;1200;L Van den Plasdreef;NL;1;1;154229;171657;21018A3MJ
4962;1200;Avenue M Sterckmans;FR;1;22;153691;169943;21018A512
4962;1200;M Sterckmanslaan;NL;1;22;153691;169943;21018A512
4963;1200;Rue G et Jacques Martin;FR;1;44;153074;169809;21018A22-
4963;1200;G en Jacques Martinstraat;NL;1;44;153074;169809;21018A22-
4967;1200;Allée C de Duve;FR;1;8;154189;171357;21018A3MJ
4967;1200;C de Duvedreef;NL;1;8;154189;171357;21018A3MJ
4973;1200;Avenue G Abeloos;FR;1;17;153758;170116;21018A031
4973;1200;G Abelooslaan;NL;1;17;153758;170116;21018A031
4975;1200;Rue J Aernaut;FR;1;6;155464;170413;21018A81-
4975;1200;J Aernautstraat;NL;1;6;155464;170413;21018A81-
4977;1200;Avenue H Pauwels;FR;1;19;153907;170158;21018A02-
4977;1200;H Pauwelslaan;NL;1;19;153907;170158;21018A02-
4987;1200;Clos A Marinus;FR;1;10;154140;170984;21018A30-
4987;1200;A Marinusgaarde;NL;1;10;154140;170984;21018A30-
